AD,ED,County,EDAD Status,Event,Party/Independent Body,Office/Position Title,District Key,VoteFor,Unit Name,Tally
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,5
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),93
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),117
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),8
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),1
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),202
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,023,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,2
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,311
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,17
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,9
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),89
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),67
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),13
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),2
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),161
82,024,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,556
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,49
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,5
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),242
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),79
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),37
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),9
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),2
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),235
82,025,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,413
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,16
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),177
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),62
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),3
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),25
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),156
82,026,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),1
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,410
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,30
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,2
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),130
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),94
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),21
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),183
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,027,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,2
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,654
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,43
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,5
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),256
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),118
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),33
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),6
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),283
82,028,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,567
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,36
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,6
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),228
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),86
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),30
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),4
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),247
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,029,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,3
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,506
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,29
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,15
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),221
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),78
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),3
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),41
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),197
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,030,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,2
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,440
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,37
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),170
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),86
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),19
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),202
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),1
82,031,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,1
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,606
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,40
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,8
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),217
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),142
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),32
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),2
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),3
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),252
82,032,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),1
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,497
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,17
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),138
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),124
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),18
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),5
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),227
82,033,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,341
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,22
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,7
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),147
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),64
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),2
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),16
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),133
82,034,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,186
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,4
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,4
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),94
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),18
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),1
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),11
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),0
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),65
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),1
82,035,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,2
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,544
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,20
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,10
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),422
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),21
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),28
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),5
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),97
82,036,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,12
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),4
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),1
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),1
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),0
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),6
82,037,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,591
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,40
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,9
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),247
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),99
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),0
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),29
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),5
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Andrew M. Cuomo (Fight and Deliver),256
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Jim Walden (Integrity),0
82,038,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Scattered,1
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Public Counter,389
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Manually Counted Emergency,0
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Absentee / Military,53
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Affidavit,5
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Democratic),164
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Republican),75
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Irene Estrada (Conservative),3
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Zohran Kwame Mamdani (Working Families),7
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Curtis A. Sliwa (Protect Animals),3
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Eric L. Adams (Safe&Affordable/EndAntiSemitism),1
82,039,Bronx,IN-PLAY,General Election 2025 - 11/04/2025,,Mayor,NYC,1,Joseph Hernandez (Quality of Life),1
